Source,Target,Weight,freqT1,freqT2,times,timesT1,timesT2
553,1136,6,3,4,96,33,41
106,703,1,1,0,13,13,NULL
2256,2256,96,62,55,3317,1680,1050
1216,862,6,0,2,48,NULL,16
546,143,1,0,0,6,NULL,NULL
82,1427,1,0,0,7,NULL,NULL
2111,1151,2,0,0,16,NULL,NULL
98,287,2,0,0,12,NULL,NULL
917,1426,1,0,0,6,NULL,NULL
612,1004,1,1,0,6,6,NULL
557,1845,1,0,0,6,NULL,NULL
664,1868,1,0,0,6,NULL,NULL
1556,871,1,0,0,6,NULL,NULL
583,1567,2,0,1,32,NULL,14
2263,2067,1,0,1,17,NULL,12
2253,973,1,1,0,8,6,NULL
449,1998,2,1,1,104,55,16
226,89,3,1,1,65,16,24
61,620,1,0,0,6,NULL,NULL
854,42,1,0,0,6,NULL,NULL
868,1845,1,0,0,6,NULL,NULL
1164,1801,1,0,0,6,NULL,NULL
1146,1290,1,0,1,6,NULL,6
2023,66,1,0,1,8,NULL,6
1781,1838,7,4,0,50,28,NULL
1490,1218,1,1,0,6,6,NULL
76,664,2,0,0,13,NULL,NULL
1662,873,1,1,0,6,6,NULL
2256,839,1,0,0,7,NULL,NULL
25,611,1,0,0,6,NULL,NULL
1716,583,1,1,0,6,6,NULL
2023,2293,1,0,0,6,NULL,NULL
580,679,1,0,0,13,NULL,NULL
2304,1996,1,0,0,6,NULL,NULL
82,1842,15,5,5,207,47,94
646,355,1,0,0,6,NULL,NULL
393,1401,2,0,0,16,NULL,NULL
235,1743,1,0,0,6,NULL,NULL
2048,1570,1,1,0,6,6,NULL
661,582,1,1,0,35,31,NULL
135,712,5,3,1,69,29,23
1435,227,1,0,1,6,NULL,6
321,988,1,0,0,6,NULL,NULL
1023,612,1,0,0,6,NULL,NULL
546,1531,1,0,0,9,NULL,NULL
2270,1460,1,0,0,7,NULL,NULL
590,960,2,0,0,12,NULL,NULL
337,406,1,0,0,6,NULL,NULL
1547,826,2,0,0,19,NULL,NULL
1173,2058,1,0,0,6,NULL,NULL
1576,28,1,0,1,7,NULL,6
1535,1461,5,0,0,39,NULL,NULL
1159,1068,1,0,0,6,NULL,NULL
338,662,1,1,0,7,7,NULL
842,285,1,1,1,63,44,13
1736,364,7,0,0,45,NULL,NULL
1820,1138,2,0,0,15,NULL,NULL
904,254,11,6,3,244,86,93
1740,1883,1,1,0,6,6,NULL
4,620,1,1,0,8,8,NULL
1825,82,1,0,0,6,NULL,NULL
1204,338,1,0,1,7,NULL,7
1492,250,1,0,1,6,NULL,6
1233,1555,1,1,0,9,7,NULL
1977,1977,6,4,4,150,55,55
725,1598,22,11,11,577,153,254
1735,1127,2,0,0,14,NULL,NULL
2069,1169,1,0,0,6,NULL,NULL
1400,2289,1,0,0,6,NULL,NULL
2108,2092,1,0,0,6,NULL,NULL
555,2000,1,0,0,6,NULL,NULL
1141,348,1,0,0,6,NULL,NULL
2128,1844,1,0,1,7,NULL,7
1002,1202,1,0,0,6,NULL,NULL
1567,1995,1,0,0,6,NULL,NULL
1448,1817,3,0,0,26,NULL,NULL
2149,235,4,2,1,92,40,26
1845,836,1,1,0,7,7,NULL
1787,1413,1,1,0,7,6,NULL
1421,2068,1,0,0,7,NULL,NULL
691,1225,1,0,0,8,NULL,NULL
337,37,16,3,8,218,46,103
1817,848,3,0,0,25,NULL,NULL
1436,2272,8,2,3,185,87,68
1436,2295,1,0,0,6,NULL,NULL
879,862,1,1,0,6,6,NULL
860,2302,1,0,0,6,NULL,NULL
1551,32,1,0,0,6,NULL,NULL
2293,1708,1,0,0,6,NULL,NULL
2121,848,10,0,1,67,NULL,6
80,2269,3,2,2,65,31,18
2000,688,1,0,1,6,NULL,6
2121,871,3,0,0,20,NULL,NULL
1451,816,7,2,3,69,14,22
393,1421,2,0,0,12,NULL,NULL
1845,249,1,0,0,6,NULL,NULL
2095,1226,1,1,1,47,7,33
1838,215,1,0,1,8,NULL,8
1828,1033,1,0,0,6,NULL,NULL
258,557,1,0,0,6,NULL,NULL
537,2110,8,4,0,271,186,NULL
25,1842,1,0,1,6,NULL,6
2269,2269,28,20,8,560,316,113
295,553,1,0,0,8,NULL,NULL
294,589,1,0,0,6,NULL,NULL
953,64,4,4,0,42,36,NULL
635,568,1,0,0,8,NULL,NULL
98,848,1,0,0,6,NULL,NULL
679,20,2,0,1,12,NULL,6
2008,1731,17,3,7,223,40,86
1382,1122,1,0,0,6,NULL,NULL
2287,2076,3,0,2,28,NULL,14
1487,1661,1,0,0,9,NULL,NULL
1737,1825,2,0,0,13,NULL,NULL
866,1748,2,0,0,12,NULL,NULL
543,1788,2,0,1,18,NULL,7
1414,1842,1,1,1,152,30,108
1555,555,1,0,0,7,NULL,NULL
1021,584,1,0,1,8,NULL,7
1454,1163,4,0,1,28,NULL,6
2287,633,3,0,0,24,NULL,NULL
2152,582,1,0,0,6,NULL,NULL
972,1455,1,0,0,6,NULL,NULL
711,711,25,19,18,871,409,373
2108,1545,7,1,5,82,6,63
1177,583,2,0,0,12,NULL,NULL
61,875,1,0,0,6,NULL,NULL
853,1217,3,2,0,28,15,NULL
853,1661,2,1,0,16,7,NULL
2260,2261,25,7,10,458,93,188
1228,1283,4,1,1,117,42,47
239,1576,1,0,0,6,NULL,NULL
1160,577,28,11,17,398,100,177
1146,2289,1,0,0,6,NULL,NULL
2121,2268,1,0,0,6,NULL,NULL
2020,257,3,3,1,141,89,33
1425,1801,1,1,0,6,6,NULL
269,1140,2,0,2,17,NULL,14
2260,449,8,1,5,125,17,50
2066,1257,4,0,0,26,NULL,NULL
1702,546,1,0,0,6,NULL,NULL
1176,1409,1,0,0,6,NULL,NULL
1560,2267,1,0,0,6,NULL,NULL
2135,553,1,0,0,7,NULL,NULL
43,1460,2,0,1,16,NULL,8
2108,2149,1,0,0,6,NULL,NULL
1393,82,2,0,0,14,NULL,NULL
621,256,1,0,0,7,NULL,NULL
285,1972,1,0,0,6,NULL,NULL
2093,860,1,1,0,8,8,NULL
860,258,3,0,2,34,NULL,17
378,1781,1,1,0,23,16,NULL
2254,1163,1,1,0,13,6,NULL
2023,1998,1,0,0,6,NULL,NULL
1202,639,1,0,0,6,NULL,NULL
661,1232,1,0,1,7,NULL,6
551,1809,3,3,0,38,38,NULL
816,1825,4,1,1,38,8,6
860,2093,1,1,0,8,8,NULL
2092,902,1,0,0,8,NULL,NULL
1466,293,1,0,0,7,NULL,NULL
300,874,4,2,1,92,21,19
2026,2139,1,1,0,6,6,NULL
2107,1564,2,0,0,12,NULL,NULL
1845,2273,2,0,1,14,NULL,7
1410,1531,1,0,1,9,NULL,8
1466,2108,1,0,1,6,NULL,6
866,1144,1,0,0,6,NULL,NULL
1786,1555,2,0,0,12,NULL,NULL
2085,235,1,0,0,6,NULL,NULL
1439,292,1,1,1,29,16,13
1671,1442,2,1,1,68,24,32
1522,292,2,0,0,14,NULL,NULL
319,1243,1,0,0,6,NULL,NULL
953,2268,4,0,1,25,NULL,6
1457,285,1,0,0,8,NULL,NULL
1453,1783,5,2,3,75,18,34
1507,998,2,0,0,13,NULL,NULL
138,590,1,0,0,6,NULL,NULL
2020,1671,1,0,0,6,NULL,NULL
1448,277,1,0,0,8,NULL,NULL
2047,862,1,0,0,7,NULL,NULL
1739,1169,3,1,0,27,7,NULL
1825,1699,1,0,0,6,NULL,NULL
1454,565,1,0,0,6,NULL,NULL
257,1804,2,0,1,17,NULL,9
1430,261,1,0,1,8,NULL,7
689,590,1,0,0,6,NULL,NULL
2273,327,1,0,0,6,NULL,NULL
980,2292,1,0,0,7,NULL,NULL
337,449,1,0,0,6,NULL,NULL
1740,1943,1,0,1,8,NULL,8
1449,2076,1,1,0,8,7,NULL
1747,2000,2,2,0,23,16,NULL
867,1523,2,1,0,17,7,NULL
91,1804,1,0,0,6,NULL,NULL
1455,337,1,0,0,6,NULL,NULL
569,2014,2,0,0,12,NULL,NULL
2242,2242,77,42,34,1985,895,628
1804,1545,1,0,0,6,NULL,NULL
3,908,5,2,3,102,25,51
392,1666,1,0,0,7,NULL,NULL
2242,227,1,0,0,6,NULL,NULL
653,999,33,5,6,332,65,60
682,556,1,0,1,7,NULL,7
1446,1746,1,0,0,7,NULL,NULL
1783,17,1,0,0,7,NULL,NULL
1541,1978,1,0,0,6,NULL,NULL
1843,1014,1,0,0,7,NULL,NULL
664,826,3,2,2,69,27,32
80,537,7,4,4,298,173,68
1850,1466,1,0,0,6,NULL,NULL
2108,838,2,0,2,15,NULL,15
583,1401,1,0,0,6,NULL,NULL
2014,287,1,0,0,6,NULL,NULL
1975,1731,1,0,0,8,NULL,NULL
1804,2066,3,0,0,19,NULL,NULL
1850,1858,2,0,0,14,NULL,NULL
1145,576,2,0,0,19,NULL,NULL
704,385,1,0,1,6,NULL,6
1698,965,1,1,0,6,6,NULL
2020,1170,1,0,0,6,NULL,NULL
1021,1291,1,0,0,6,NULL,NULL
1870,620,5,0,4,50,NULL,28
1255,385,4,0,1,28,NULL,7
2302,826,1,0,0,6,NULL,NULL
545,1447,1,0,0,6,NULL,NULL
816,537,2,1,0,37,28,NULL
348,2134,2,1,1,33,12,14
66,858,1,0,0,6,NULL,NULL
4,1204,1,0,0,6,NULL,NULL
1804,257,1,0,1,9,NULL,7
1752,967,1,0,0,6,NULL,NULL
848,1257,1,0,0,6,NULL,NULL
409,1409,1,0,0,6,NULL,NULL
537,1426,2,2,1,35,24,8
2095,336,1,0,1,6,NULL,6
391,1393,1,0,1,6,NULL,6
1717,968,2,1,1,35,13,10
960,1409,5,3,1,58,20,14
635,2294,1,0,0,6,NULL,NULL
1834,611,1,0,0,9,NULL,NULL
5,1583,2,2,1,31,14,7
227,554,1,0,0,6,NULL,NULL
1141,1679,1,0,0,7,NULL,NULL
553,2258,1,1,0,8,8,NULL
1160,239,1,0,0,6,NULL,NULL
1720,270,1,0,0,6,NULL,NULL
2056,1179,1,0,0,7,NULL,NULL
1671,2146,1,0,0,6,NULL,NULL
240,2084,1,0,0,6,NULL,NULL
1600,1302,4,2,1,95,43,21
101,2300,1,1,0,10,8,NULL
999,1748,2,0,0,13,NULL,NULL
138,876,1,0,0,8,NULL,NULL
406,641,1,0,1,7,NULL,7
520,1159,3,0,0,19,NULL,NULL
336,568,1,0,0,6,NULL,NULL
1661,554,1,0,0,6,NULL,NULL
143,965,1,0,0,7,NULL,NULL
285,289,1,0,0,7,NULL,NULL
1446,2270,1,1,0,22,15,NULL
1721,864,1,0,0,6,NULL,NULL
262,974,1,0,1,8,NULL,8
1226,1223,1,0,0,6,NULL,NULL
1168,283,12,4,3,179,50,47
1167,1899,1,0,0,6,NULL,NULL
2035,1838,1,0,0,6,NULL,NULL
2281,2292,4,0,0,26,NULL,NULL
1785,2066,1,0,0,6,NULL,NULL
2302,2031,1,0,0,7,NULL,NULL
984,90,1,1,1,89,76,10
2293,2023,1,1,0,7,6,NULL
1560,1560,127,62,68,3055,1097,1371
235,1972,2,0,0,12,NULL,NULL
1786,633,1,0,0,6,NULL,NULL
1382,1022,1,0,1,22,NULL,21
1137,555,1,0,1,7,NULL,7
1804,2069,3,2,0,30,22,NULL
970,568,1,0,0,6,NULL,NULL
879,1177,1,0,1,12,NULL,8
665,1228,1,0,0,7,NULL,NULL
613,364,1,0,0,6,NULL,NULL
864,2089,1,1,1,64,25,24
1555,80,1,0,1,12,NULL,6
2000,1993,1,1,1,105,40,46
2056,1786,1,1,0,21,16,NULL
1454,2268,1,0,0,7,NULL,NULL
1440,1570,1,0,0,8,NULL,NULL
653,2287,6,2,1,49,13,9
419,960,30,10,14,515,150,206
42,1164,1,0,0,6,NULL,NULL
481,1427,1,0,0,6,NULL,NULL
1178,1068,1,0,0,6,NULL,NULL
1487,1140,3,0,1,32,NULL,16
251,1828,6,4,1,90,44,14
1507,2120,11,7,4,270,121,64
1833,624,2,0,1,14,NULL,6
16,1144,1,0,0,6,NULL,NULL
662,68,1,1,0,9,6,NULL
1708,539,2,1,1,30,22,6
2076,725,2,0,0,12,NULL,NULL
1720,691,1,0,1,6,NULL,6
250,430,1,0,0,8,NULL,NULL
1024,1223,1,0,0,6,NULL,NULL
2110,391,1,1,0,56,51,NULL
533,1507,1,1,0,15,15,NULL
396,1459,1,0,0,6,NULL,NULL
561,261,1,0,0,7,NULL,NULL
1325,481,35,19,15,796,312,237
665,1022,1,0,1,8,NULL,6
853,1555,1,0,1,6,NULL,6
1545,2103,1,0,0,6,NULL,NULL
1119,1137,1,0,0,10,NULL,NULL
624,294,2,0,1,12,NULL,6
679,1325,1,1,0,7,7,NULL
542,1724,1,1,0,20,15,NULL
1736,1523,2,0,0,12,NULL,NULL
251,832,1,0,0,6,NULL,NULL
848,2070,1,0,0,8,NULL,NULL
1159,1878,1,0,0,6,NULL,NULL
1156,1156,73,41,45,1993,806,933
1463,862,2,1,2,36,9,19
973,131,1,1,0,10,7,NULL
105,590,1,0,0,6,NULL,NULL
2265,409,1,0,0,8,NULL,NULL
904,1831,2,1,0,27,17,NULL
73,1290,1,0,0,6,NULL,NULL
2070,2066,1,0,0,7,NULL,NULL
556,6,1,0,1,16,NULL,11
42,285,1,1,0,7,7,NULL
1535,2300,2,0,0,12,NULL,NULL
246,239,2,1,1,20,6,11
1831,1838,5,1,2,51,6,29
1024,1661,1,1,0,8,6,NULL
20,61,2,0,1,13,NULL,7
556,1214,1,0,0,7,NULL,NULL
285,355,1,0,0,6,NULL,NULL
1609,371,2,0,0,16,NULL,NULL
1531,546,1,0,0,9,NULL,NULL
816,557,1,0,0,6,NULL,NULL
2273,2142,1,1,0,7,7,NULL
862,2270,4,0,0,24,NULL,NULL
712,1820,1,0,0,7,NULL,NULL
834,2096,2,1,0,26,6,NULL
590,1172,1,0,0,6,NULL,NULL
1815,585,2,0,1,15,NULL,6
613,1838,2,0,0,14,NULL,NULL
1134,348,1,0,0,6,NULL,NULL
2242,1661,1,0,1,15,NULL,11
960,250,2,0,0,13,NULL,NULL
1460,970,1,0,0,6,NULL,NULL
2267,1173,2,0,0,12,NULL,NULL
1735,915,2,1,0,14,7,NULL
261,1494,1,0,0,6,NULL,NULL
1798,725,1,0,0,10,NULL,NULL
1519,2,12,6,4,155,68,44
569,580,1,0,1,14,NULL,8
633,992,1,0,1,7,NULL,7
319,101,1,0,0,6,NULL,NULL
1274,2300,4,0,1,26,NULL,6
876,240,2,0,0,14,NULL,NULL
1401,687,1,0,1,8,NULL,8
1750,355,1,0,0,6,NULL,NULL
2025,715,1,0,0,6,NULL,NULL
2256,1858,1,0,0,6,NULL,NULL
576,391,1,0,0,25,NULL,NULL
138,584,1,0,0,7,NULL,NULL
1163,569,65,20,39,978,280,455
2066,882,1,0,1,7,NULL,6
1446,558,1,0,0,12,NULL,NULL
2110,520,1,0,0,6,NULL,NULL
858,562,1,1,0,10,6,NULL
1435,1850,1,0,0,6,NULL,NULL
1413,1838,1,0,0,6,NULL,NULL
252,2253,8,3,5,234,101,77
554,1555,2,0,2,15,NULL,14
2085,1815,1,0,0,6,NULL,NULL
1413,1440,1,0,0,6,NULL,NULL
1752,1826,1,0,0,6,NULL,NULL
1843,1180,1,0,0,7,NULL,NULL
1004,2275,1,1,0,15,9,NULL
555,1004,1,1,0,7,7,NULL
580,287,3,0,2,62,NULL,40
545,1716,1,0,0,6,NULL,NULL
854,620,1,0,0,11,NULL,NULL
2242,241,1,0,0,6,NULL,NULL
562,1791,1,0,1,14,NULL,8
2007,1804,2,0,0,12,NULL,NULL
1703,1223,1,0,1,15,NULL,12
519,1387,1,0,0,6,NULL,NULL
393,2005,1,0,0,7,NULL,NULL
1202,287,2,0,0,13,NULL,NULL
1849,1748,1,0,0,6,NULL,NULL
1454,1392,1,1,0,6,6,NULL
1068,277,1,0,0,6,NULL,NULL
1844,391,1,0,0,6,NULL,NULL
405,554,1,1,0,6,6,NULL
2021,1426,1,1,0,6,6,NULL
988,1022,1,0,0,6,NULL,NULL
2134,1611,1,0,0,6,NULL,NULL
621,239,2,0,0,14,NULL,NULL
1661,846,1,1,0,7,6,NULL
233,86,1,0,0,6,NULL,NULL
1788,1437,1,0,0,7,NULL,NULL
1671,1731,1,0,0,6,NULL,NULL
1609,1556,1,0,0,6,NULL,NULL
2056,1202,1,0,0,6,NULL,NULL
2256,261,1,0,0,6,NULL,NULL
257,1177,1,0,0,6,NULL,NULL
1718,1868,1,0,0,7,NULL,NULL
1788,1205,7,3,4,152,51,51
1461,396,2,0,0,13,NULL,NULL
966,589,1,0,0,8,NULL,NULL
1024,2242,3,1,0,21,7,NULL
105,653,2,1,1,35,7,15
1451,86,9,2,6,71,16,43
1177,1794,1,0,1,8,NULL,7
70,668,1,0,0,6,NULL,NULL
2242,639,1,0,0,6,NULL,NULL
1978,1400,2,1,0,22,14,NULL
582,544,1,0,0,6,NULL,NULL
1541,252,1,0,1,9,NULL,9
419,966,1,0,0,6,NULL,NULL
2142,633,1,0,0,6,NULL,NULL
355,1155,2,1,0,13,6,NULL
1567,1394,1,0,0,6,NULL,NULL
5,1858,1,0,1,6,NULL,6
832,1023,1,0,0,6,NULL,NULL
2098,972,1,0,0,7,NULL,NULL
281,854,1,0,1,6,NULL,6
235,1136,1,0,0,6,NULL,NULL
290,716,1,1,0,6,6,NULL
262,2119,1,0,0,6,NULL,NULL
1457,869,3,3,3,59,28,31
1266,1881,1,1,0,8,6,NULL
1983,1735,8,3,3,182,53,81
264,965,1,0,0,6,NULL,NULL
227,2134,1,0,0,6,NULL,NULL
1121,590,1,0,0,6,NULL,NULL
98,679,1,1,0,9,7,NULL
2119,1172,1,0,1,7,NULL,6
1203,1702,1,0,1,6,NULL,6
1748,2299,3,1,1,22,7,7
843,123,1,0,1,13,NULL,6
77,296,1,0,0,6,NULL,NULL
2268,1177,1,1,1,13,7,6
1216,1460,3,0,3,27,NULL,18
1170,1170,56,35,41,1898,768,821
261,864,3,1,0,30,12,NULL
2026,1163,4,2,2,67,21,25
230,1820,1,0,1,8,NULL,8
1943,1438,1,0,0,6,NULL,NULL
610,1033,1,0,1,8,NULL,7
1838,2104,2,0,1,12,NULL,6
854,1725,7,4,1,124,44,6
921,449,1,0,0,6,NULL,NULL
353,1831,1,0,0,7,NULL,NULL
1568,980,2,1,0,21,7,NULL
641,1743,1,0,0,6,NULL,NULL
1400,248,2,0,1,13,NULL,7
223,635,1,1,0,7,7,NULL
86,825,6,1,4,66,8,40
682,2262,1,0,0,6,NULL,NULL
1459,966,1,0,0,8,NULL,NULL
419,1590,6,0,3,44,NULL,19
1296,1296,31,14,16,959,335,477
2146,406,1,0,0,6,NULL,NULL
2051,254,8,5,3,172,74,53
1157,2142,1,0,0,6,NULL,NULL
276,2302,1,1,1,31,11,13
385,716,1,0,0,6,NULL,NULL
1401,2021,2,0,0,12,NULL,NULL
1446,252,1,0,1,6,NULL,6
1136,2005,1,0,0,6,NULL,NULL
1226,1438,1,0,1,6,NULL,6
343,631,2,0,0,14,NULL,NULL
984,2294,4,3,1,129,61,34
825,339,1,1,1,80,34,25
1838,1735,2,0,0,12,NULL,NULL
611,1180,1,0,0,6,NULL,NULL
848,1466,1,0,0,6,NULL,NULL
420,2152,1,0,0,6,NULL,NULL
661,1518,1,0,1,6,NULL,6
98,1738,1,0,1,6,NULL,6
867,1838,2,0,0,13,NULL,NULL
229,296,2,0,2,17,NULL,17
1576,1004,2,0,1,32,NULL,21
299,1176,44,10,11,553,111,139
1703,32,1,0,1,48,NULL,36
1454,2085,1,0,1,8,NULL,8
653,1291,2,1,1,218,67,105
1787,1831,2,2,0,55,55,NULL
1530,1023,1,0,1,9,NULL,8
534,77,1,0,0,9,NULL,NULL
1842,841,2,1,1,20,8,6
80,328,1,1,0,7,6,NULL
999,1167,5,2,1,115,49,19
1393,1393,83,70,46,2213,1313,658
558,561,1,1,0,6,6,NULL
419,1564,30,5,10,327,60,112
123,1399,1,0,0,7,NULL,NULL
1410,612,1,0,0,6,NULL,NULL
867,3,1,0,0,6,NULL,NULL
1560,959,3,2,0,19,13,NULL
262,1180,1,0,1,6,NULL,6
66,257,1,0,0,7,NULL,NULL
64,2098,1,0,0,7,NULL,NULL
385,86,14,0,6,128,NULL,62
246,1138,3,0,2,21,NULL,13
1173,1998,5,1,3,72,12,35
1739,877,19,2,2,137,12,12
73,2103,2,1,2,127,42,72
1119,1555,1,0,1,12,NULL,12
661,917,1,0,1,6,NULL,6
525,1669,1,0,0,7,NULL,NULL
1146,557,7,2,4,124,28,70
631,1983,1,0,0,8,NULL,NULL
1130,907,1,1,0,12,10,NULL
1899,406,1,0,0,8,NULL,NULL
1164,1993,1,0,0,6,NULL,NULL
1721,1883,1,1,0,14,14,NULL
1671,337,1,0,0,6,NULL,NULL
1548,624,12,3,5,210,54,84
70,966,4,0,1,29,NULL,7
580,261,3,0,1,19,NULL,6
37,677,1,0,0,6,NULL,NULL
1885,2092,1,0,0,7,NULL,NULL
1455,1442,1,0,0,6,NULL,NULL
868,1012,3,2,0,40,32,NULL
240,2267,4,0,0,31,NULL,NULL
1176,101,1,0,0,11,NULL,NULL
286,1461,1,0,0,6,NULL,NULL
580,871,1,0,0,9,NULL,NULL
1849,2083,1,0,0,6,NULL,NULL
2259,1541,2,0,1,20,NULL,9
2150,322,1,0,0,7,NULL,NULL
549,553,2,0,0,12,NULL,NULL
297,1228,1,0,0,7,NULL,NULL
703,1002,3,1,0,18,6,NULL
2063,615,1,0,0,6,NULL,NULL
1820,90,1,0,1,7,NULL,7
553,864,1,0,0,6,NULL,NULL
1184,1742,1,1,0,18,13,NULL
357,1518,1,0,1,7,NULL,7
2263,252,1,0,1,9,NULL,9
662,91,3,1,0,36,14,NULL
138,2293,1,0,0,7,NULL,NULL
2070,1671,1,0,0,11,NULL,NULL
1490,70,1,0,0,7,NULL,NULL
616,64,1,0,0,8,NULL,NULL
1996,2103,2,1,0,18,7,NULL
2008,1021,4,1,2,46,9,20
1163,1399,1,1,0,8,7,NULL
1989,231,1,0,0,6,NULL,NULL
1490,1490,86,43,56,2815,785,1452
1825,391,1,0,1,14,NULL,9
988,1400,2,0,1,14,NULL,6
1574,240,4,0,1,26,NULL,6
2131,319,1,0,0,6,NULL,NULL
1445,2260,1,0,0,6,NULL,NULL
1817,553,1,0,0,7,NULL,NULL
2269,534,1,0,0,10,NULL,NULL
61,1556,1,0,0,6,NULL,NULL
1817,1157,1,0,0,8,NULL,NULL
70,960,3,0,1,22,NULL,6
1325,249,1,0,1,10,NULL,6
1495,1971,1,0,1,14,NULL,6
2008,25,1,0,0,7,NULL,NULL
2069,874,1,0,0,6,NULL,NULL
1169,662,2,0,1,12,NULL,6
995,1248,1,0,0,6,NULL,NULL
1164,1177,1,0,0,8,NULL,NULL
1228,590,1,0,0,6,NULL,NULL
520,1205,1,0,0,6,NULL,NULL
1699,2111,2,0,1,23,NULL,13
1507,294,3,0,0,18,NULL,NULL
1590,16,4,0,0,30,NULL,NULL
283,115,2,0,1,131,NULL,96
1177,1164,1,0,0,9,NULL,NULL
1430,725,1,0,0,6,NULL,NULL
17,2007,1,1,1,24,9,14
555,583,1,0,1,6,NULL,6
967,430,1,0,0,6,NULL,NULL
582,1151,1,0,0,6,NULL,NULL
340,533,2,1,0,16,9,NULL
61,1436,4,2,0,39,22,NULL
1547,1427,1,0,0,6,NULL,NULL
1794,385,1,1,0,6,6,NULL
1838,653,2,1,0,13,7,NULL
294,2023,1,0,0,6,NULL,NULL
653,959,4,0,1,29,NULL,8
624,2149,1,0,0,25,NULL,NULL
1023,2026,1,1,1,44,24,16
1422,280,1,1,0,6,6,NULL
223,1611,1,0,1,6,NULL,6
240,2107,1,0,0,6,NULL,NULL
569,1393,1,1,0,6,6,NULL
1142,1783,1,0,0,6,NULL,NULL
1740,2066,1,0,0,10,NULL,NULL
1401,86,3,0,0,27,NULL,NULL
1223,2273,2,1,0,14,6,NULL
1203,1519,3,2,0,23,14,NULL
973,1817,1,0,0,6,NULL,NULL
1555,2055,1,1,0,10,10,NULL
2288,1164,1,0,0,6,NULL,NULL
610,1740,1,0,1,18,NULL,17
1739,1833,1,0,0,6,NULL,NULL
1576,25,1,1,0,7,7,NULL
959,1013,3,0,1,18,NULL,6
1583,1433,1,0,1,6,NULL,6
1119,2142,1,0,1,22,NULL,10
2131,2131,60,32,31,1190,427,630
1414,2254,1,0,0,6,NULL,NULL
946,2254,1,0,1,18,NULL,8
519,391,2,0,0,14,NULL,NULL
2270,43,1,0,1,15,NULL,8
656,639,1,0,0,6,NULL,NULL
2269,1410,1,1,0,12,7,NULL
1509,1736,2,0,0,15,NULL,NULL
98,682,1,0,0,8,NULL,NULL
580,2119,6,0,2,53,NULL,20
1503,561,1,1,1,41,23,11
1574,1574,85,46,24,2336,1194,490
70,1507,35,13,17,454,168,177
1169,725,1,0,0,6,NULL,NULL
2085,1217,1,0,0,6,NULL,NULL
291,319,1,0,0,7,NULL,NULL
1205,1155,1,0,0,6,NULL,NULL
252,2021,1,0,0,8,NULL,NULL
1232,1325,1,0,0,6,NULL,NULL
1410,1365,1,1,0,6,6,NULL
2256,49,1,0,0,7,NULL,NULL
2076,1163,1,1,0,9,9,NULL
1024,825,2,0,1,14,NULL,8
542,1426,1,0,1,17,NULL,7
1492,668,2,1,1,12,6,6
1703,2242,1,1,0,43,40,NULL
115,565,1,0,0,6,NULL,NULL
1392,2242,2,0,0,14,NULL,NULL
340,1114,1,0,0,6,NULL,NULL
1180,853,3,0,2,26,NULL,13
2021,1824,1,0,0,6,NULL,NULL
2026,1160,37,18,19,776,288,326
1882,1290,1,1,1,23,8,11
1448,1843,1,0,0,6,NULL,NULL
867,613,1,0,1,7,NULL,6
1509,923,1,0,0,6,NULL,NULL
1181,2291,2,0,0,14,NULL,NULL
290,86,1,0,1,7,NULL,7
48,2279,1,0,1,26,NULL,20
227,537,2,1,0,17,7,NULL
1173,2267,2,1,0,16,6,NULL
1021,1162,11,5,7,212,60,99
564,631,3,2,0,29,22,NULL
37,1971,1,0,1,6,NULL,6
90,1259,1,0,0,6,NULL,NULL
558,664,1,0,0,8,NULL,NULL
953,18,1,0,0,6,NULL,NULL
1976,533,2,2,0,42,38,NULL
1731,1205,1,0,0,6,NULL,NULL
688,546,1,0,0,6,NULL,NULL
2000,1833,1,0,0,6,NULL,NULL
624,340,1,0,0,6,NULL,NULL
1409,104,3,0,0,19,NULL,NULL
1731,1228,1,0,0,6,NULL,NULL
2304,1813,1,0,0,7,NULL,NULL
2271,73,2,0,2,16,NULL,16
1449,1449,126,62,64,3013,1124,1219
1024,2056,1,0,0,6,NULL,NULL
364,1781,2,0,1,14,NULL,6
563,604,1,0,0,6,NULL,NULL
1004,1883,18,6,9,223,51,109
2292,2056,2,2,0,15,14,NULL
554,556,2,0,0,12,NULL,NULL
612,583,1,0,1,11,NULL,7
2270,1228,1,0,0,9,NULL,NULL
2304,393,1,0,0,7,NULL,NULL
1449,2265,1,0,1,7,NULL,6
858,960,2,0,0,13,NULL,NULL
2031,1501,3,1,1,33,7,10
297,1291,1,0,0,6,NULL,NULL
561,1157,1,0,1,9,NULL,7
1746,2271,1,1,1,17,6,11
2023,2267,2,0,0,12,NULL,NULL
1165,1433,2,0,0,24,NULL,NULL
1317,1516,1,0,0,6,NULL,NULL
261,77,4,0,0,31,NULL,NULL
1459,1736,5,1,1,45,8,6
76,850,3,1,0,28,10,NULL
1556,61,1,0,0,7,NULL,NULL
1702,984,1,0,1,7,NULL,7
343,402,1,1,0,21,21,NULL
850,1325,1,0,0,6,NULL,NULL
2300,294,5,1,3,60,8,26
1223,1978,2,0,1,12,NULL,6
1155,2085,1,0,0,6,NULL,NULL
104,1127,1,0,0,8,NULL,NULL
438,439,2,2,1,38,23,7
257,1014,1,0,1,9,NULL,7
1574,343,1,0,0,6,NULL,NULL
517,520,1,0,0,6,NULL,NULL
